"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_symbol"
1312.5794006346,-2.8242463647689,0.322914276746261,-8.74611798904184,2.20818213669857e-18,2.28650629166846e-17,"ENSG00000019102","VSIG2"
534.202565168924,-1.01076579864235,0.159098034927575,-6.35310045848446,2.11017807475609e-10,1.06820298143709e-09,"ENSG00000020577","SAMD4A"
1365.77772028667,-3.29065304965108,0.209835419607088,-15.6820667159661,2.00618918386726e-55,2.30244643439237e-53,"ENSG00000022267","FHL1"
921.44688753203,-1.51349905065877,0.151695856689688,-9.97719439203148,1.91813764039347e-23,2.90913758817387e-22,"ENSG00000023902","PLEKHO1"
1827.13363455239,-1.23791381625048,0.182851979002086,-6.77003236719878,1.28753587946385e-11,7.36010601063112e-11,"ENSG00000024422","EHD2"
88.1582080755554,-1.40508183887814,0.172274535793861,-8.15606225495465,3.46124087727071e-16,3.03545456223602e-15,"ENSG00000025423","HSD17B6"
564.18820919232,-1.17442669778455,0.149903266732072,-7.83456373825162,4.70473367686929e-15,3.74034110162517e-14,"ENSG00000026103","FAS"
69.8307890677427,-1.45845414274423,0.306602272702787,-4.75682756650018,1.96659012862654e-06,6.19648341872682e-06,"ENSG00000026559","KCNG1"
590.533171365115,-1.80351196287248,0.223526430460081,-8.06845060407551,7.11958613981781e-16,6.09356098124278e-15,"ENSG00000026751","SLAMF7"
187.344896456766,-1.35996152051371,0.193607652032536,-7.02431699489423,2.15115921669399e-12,1.32753801611932e-11,"ENSG00000028277","POU2F2"
20.9059479374651,-3.6202537916489,0.327617714719859,-11.0502382166499,2.1863395787382e-28,4.67509442623736e-27,"ENSG00000030304","MUSK"
20.3846478439565,-1.38516027971248,0.204092478258742,-6.78692468987722,1.14548963423463e-11,6.58010458201386e-11,"ENSG00000033122","LRRC7"
4.56850335391828,-1.50823499179309,0.246856367981119,-6.10976740899165,9.97764445953304e-10,4.69535491475725e-09,"ENSG00000034239","CLXN"
23.2427227906428,-4.8691425571031,0.557959795042535,-8.72669070489551,2.62232979854554e-18,2.70151966143302e-17,"ENSG00000034971","MYOC"
6229.93881023407,-1.05443755176552,0.106777111529779,-9.87512713781782,5.33652442629444e-23,7.84601738499971e-22,"ENSG00000035403","VCL"
20.8862127490054,-2.29891271759224,0.250737579461621,-9.1686005844374,4.79199254391339e-20,5.66885345648732e-19,"ENSG00000035720","STAP1"
117.173944324643,-1.42706636652531,0.367935699582789,-3.87857543626101,0.000105069945876143,0.000255510702662877,"ENSG00000036473","OTC"
186.293027253442,-4.18587717620661,0.205339334745723,-20.3851696577769,2.26430177516692e-92,1.31902439924004e-89,"ENSG00000036672","USP2"
4.35918867254088,-3.12526387721972,0.345287683924005,-9.05118839369773,1.41420717565023e-19,1.60484130112823e-18,"ENSG00000036828","CASR"
32.5324911022556,-2.27555607928393,0.27231043541634,-8.35647769357347,6.46186450891534e-17,6.00530105811622e-16,"ENSG00000038295","TLL1"
17.0128547455877,-1.59107736195514,0.334585836413131,-4.75536376259081,1.98089409139176e-06,6.23695316777814e-06,"ENSG00000039537","C6"
192.235789950067,-3.79498429439562,0.378849320167335,-10.0171337056099,1.2816598750175e-23,1.97025098819663e-22,"ENSG00000039987","BEST2"
848.273866627279,-2.70198189236995,0.116274524169611,-23.237952695713,1.88321757118956e-119,2.58585949855446e-116,"ENSG00000040199","PHLPP2"
1.79448706312328,-3.82400573878722,0.439846802977655,-8.69394914979407,3.50054403275634e-18,3.56612126198683e-17,"ENSG00000040731","CDH10"
4269.82724960866,-1.9477630372681,0.0959613571496056,-20.2973685983984,1.3565736157216e-91,7.78450534382814e-89,"ENSG00000042445","RETSAT"
302.285902663581,-1.32315531789067,0.202069415329132,-6.54802368649161,5.83034739206311e-11,3.11360956995743e-10,"ENSG00000042980","ADAM28"
279.450166567046,-1.91621647645883,0.265233730005303,-7.22463344469997,5.02455259586496e-13,3.31182879570067e-12,"ENSG00000043039","BARX2"
39.9592006135594,-1.14711365907648,0.264968182814518,-4.3292505797931,1.49617616354184e-05,4.1692748394356e-05,"ENSG00000043591","ADRB1"
391.158965894937,-6.3101552364589,0.430206181498878,-14.6677465546258,1.03733236183557e-48,8.05703380110954e-47,"ENSG00000044012","GUCA2B"
127.403788974659,-1.00624397341082,0.212845261847828,-4.72758455920069,2.27206454377827e-06,7.09457680826809e-06,"ENSG00000044524","EPHA3"
155.960439192623,-2.34623266283735,0.208955129528946,-11.2284042422243,2.95771958941574e-29,6.62291467992236e-28,"ENSG00000046653","GPM6B"
113.786853025827,-1.18945934108205,0.200771175473204,-5.92445274217563,3.13339099665822e-09,1.39062084322427e-08,"ENSG00000046889","PREX2"
542.932167826649,-1.16345021584608,0.116790947107733,-9.96181848557896,2.239287307197e-23,3.38020726736565e-22,"ENSG00000047346","ATOSA"
144.06577960078,-1.97677624991716,0.321974039019145,-6.13955167298322,8.27547024192989e-10,3.93089948593376e-09,"ENSG00000047457","CP"
26.0017604097501,-1.0054689039495,0.373330365240541,-2.693241690377,0.00707609530834921,0.0124595665820976,"ENSG00000047936","ROS1"
188.432616756332,-1.652876924844,0.213789294440891,-7.73133626343013,1.06423496215886e-14,8.2194940920293e-14,"ENSG00000048052","HDAC9"
80.5616148858049,-3.29850696010896,0.29002241292313,-11.3732829365268,5.68098821996845e-30,1.33588351127295e-28,"ENSG00000048462","TNFRSF17"
166.173798216705,-3.39106878047443,0.30938034781955,-10.9608409337373,5.89490327343567e-28,1.23040904535169e-26,"ENSG00000048540","LMO3"
992.266631209812,-1.14349764964465,0.151838010293959,-7.53103684269065,5.03389808680051e-14,3.63930574921435e-13,"ENSG00000049130","KITLG"
300.69137694339,-1.59031351601096,0.17295683251345,-9.19485800531927,3.75490191472194e-20,4.48059323138779e-19,"ENSG00000049246","PER3"
2293.80794499828,-1.25760354172836,0.0980252773482685,-12.8293800920378,1.12258772835253e-37,4.3508195959647e-36,"ENSG00000049759","NEDD4L"
17.1006222115351,-3.21652599259764,0.348845910982966,-9.22047784230644,2.95779138651245e-20,3.55369391991388e-19,"ENSG00000050030","NEXMIF"
6025.60355641109,-1.43995231315235,0.122491238185658,-11.7555535765737,6.61259465259981e-32,1.76184633824328e-30,"ENSG00000050405","LIMA1"
134.156207474122,-1.16076237814676,0.197052080121633,-5.89063752805992,3.84708552312895e-09,1.68768709616315e-08,"ENSG00000050555","LAMC3"
36.3117419503058,-1.27755098290689,0.175062689362327,-7.29767712103833,2.92778182471105e-13,1.97101081797699e-12,"ENSG00000050767","COL23A1"
1451.43369622904,-1.10278414747759,0.115495523512791,-9.54828476408839,1.31861271122154e-21,1.74876519173282e-20,"ENSG00000052795","FNIP2"
1434.4066188812,-1.25459431458673,0.115681217946981,-10.845272351487,2.10009442641332e-27,4.23177832349648e-26,"ENSG00000053254","FOXN3"
16.2711110158793,-3.27219015804727,0.269732457824261,-12.1312436198509,7.21453993037902e-34,2.20315660606261e-32,"ENSG00000053328","METTL24"
81.5441494215778,-2.29643900088236,0.232721375379732,-9.86776138262012,5.74320152142344e-23,8.42139088078441e-22,"ENSG00000053438","NNAT"
94.8444988375269,-1.7653649482174,0.134811280097492,-13.0950833412511,3.51288522114367e-39,1.53826763208782e-37,"ENSG00000054277","OPN3"
64.5425649453184,-1.55358307014103,0.275200585978114,-5.64527529844932,1.64917137570256e-08,6.72810822173559e-08,"ENSG00000054356","PTPRN"
7.90605704569636,-1.46250065905981,0.258915425561757,-5.64856518643758,1.61792502078894e-08,6.60764428237437e-08,"ENSG00000055813","CCDC85A"
1.80078557227853,-1.19677828937121,0.361991002253518,-3.30609954921766,0.000946044701345725,0.00195425427856432,"ENSG00000056487","PHF21B"
995.801254997503,-2.48695914585563,0.140382450545689,-17.7155986107126,3.17828339811191e-70,8.36955217857593e-68,"ENSG00000057704","TMCC3"
2460.52875096758,-2.1255321769134,0.163873257147562,-12.9705860120875,1.79651570369342e-38,7.43494502259427e-37,"ENSG00000058668","ATP2B4"
2566.0932240118,-1.75594702156231,0.14145664482556,-12.4133229918445,2.21274781743071e-35,7.47570433539179e-34,"ENSG00000059728","MXD1"
275.657083844418,-3.48601672217222,0.259395305742764,-13.4390123683626,3.57171773911319e-41,1.75379095677758e-39,"ENSG00000059915","PSD"
393.984725237733,-1.76254504543081,0.139435280895144,-12.6405959389593,1.26094597875161e-36,4.56493314925265e-35,"ENSG00000060140","STYK1"
135.004121113869,-4.57902963894527,0.325295541099872,-14.0765213794905,5.29529092617442e-45,3.3157662905314e-43,"ENSG00000060566","CREB3L3"
1268.02447812923,-1.20209925198688,0.105066649758823,-11.4413018283752,2.5995525986117e-30,6.23487203735647e-29,"ENSG00000060762","MPC1"
62.7276392906434,-1.95477326126531,0.230329472771813,-8.48685683921094,2.12301039823263e-17,2.0529019311079e-16,"ENSG00000061455","PRDM6"
257.181809819181,-1.685456764993,0.269535331449269,-6.25319417654983,4.02141627018106e-10,1.97460269910155e-09,"ENSG00000062524","LTK"
9.89041414419627,-1.80248611777846,0.374577215706763,-4.81205487733011,1.49386318677152e-06,4.78461828905403e-06,"ENSG00000063015","SEZ6"
69.0278880808089,-3.58747066051334,0.341036959935336,-10.5193016651144,7.03933744647391e-26,1.2700206795147e-24,"ENSG00000064205","CCN5"
109.30183529434,-1.86548985562411,0.275132540832514,-6.78033158120587,1.1990037693829e-11,6.87518238948013e-11,"ENSG00000064300","NGFR"
141.191507013981,-1.35093988870288,0.168749058894727,-8.0056143575038,1.1887170504961e-15,9.95699443146481e-15,"ENSG00000064309","CDON"
209.641697375398,-1.33927215749869,0.135939872480148,-9.85194507736704,6.72300986110766e-23,9.82812015703446e-22,"ENSG00000064652","SNX24"
175.560273967835,-2.87530373330257,0.288921974091596,-9.9518347205776,2.47576067839387e-23,3.722548721244e-22,"ENSG00000064655","EYA2"
1819.80329063524,-2.5498382037462,0.220039843342231,-11.5880749823131,4.73658282214279e-31,1.1957150345563e-29,"ENSG00000064787","BCAS1"
54.504965365799,-1.18198314832718,0.26961011904073,-4.38404594209097,1.16495188476636e-05,3.30350384375366e-05,"ENSG00000064886","CHI3L2"
245.621869342422,-2.73933708624639,0.196617513132541,-13.9323147902893,4.03076858650237e-44,2.40265054023653e-42,"ENSG00000065320","NTN1"
59.0793618802339,-3.93410664441738,0.218800033974103,-17.9803749248185,2.77609050370736e-72,8.14750775542266e-70,"ENSG00000065325","GLP2R"
2.58712599815475,-3.1081782111401,0.427226046569276,-7.27525448436368,3.45768004056548e-13,2.31477319379455e-12,"ENSG00000065371","ROPN1"
5047.29088699092,-3.35206564201027,0.225204213685855,-14.8845600495121,4.15208703716937e-50,3.53175421057635e-48,"ENSG00000065534","MYLK"
10.4602476885142,-2.92583204613054,0.381745751350114,-7.66434737199509,1.79742811570315e-14,1.35607768376058e-13,"ENSG00000065609","SNAP91"
5122.13342419694,-1.13957293997065,0.224915528480147,-5.06667079712659,4.04833515329535e-07,1.39756075818215e-06,"ENSG00000065618","COL17A1"
1762.98948723235,-1.48455463782049,0.144997871384194,-10.2384581487196,1.33344400287887e-24,2.20787775963324e-23,"ENSG00000065809","FAM107B"
1970.97126133111,-1.00408889236071,0.094165904827873,-10.6629771592605,1.51663306859166e-26,2.86113795820136e-25,"ENSG00000065882","TBC1D1"
1284.25248276146,-3.64863568287461,0.287128608334757,-12.7073220047121,5.38470572765923e-37,2.00606377045847e-35,"ENSG00000066230","SLC9A3"
19.1781234909262,-1.90292976215465,0.238510756307829,-7.97838131752294,1.48264753312973e-15,1.23277140368164e-14,"ENSG00000066382","MPPED2"
700.975116175794,-2.21916233969676,0.215963964841252,-10.275613995733,9.0764634231457e-25,1.52053502932324e-23,"ENSG00000066468","FGFR2"
331.341899580751,-2.22939493676871,0.178054226426894,-12.520876260604,5.73979477467439e-36,2.00252168513527e-34,"ENSG00000066629","EML1"
0.906663321257525,-1.31661494554161,0.540865500720319,-2.43427422120316,0.0149216857135619,0.0245967265747434,"ENSG00000066813","ACSM2B"
769.777188177741,-1.94133436365965,0.10485358446706,-18.5147162448178,1.57122377559078e-76,5.59341115742024e-74,"ENSG00000067113","PLPP1"
4205.2959038952,-1.15345527147251,0.111352378721915,-10.3586046810287,3.82501015576651e-25,6.58576647822458e-24,"ENSG00000067141","NEO1"
202.315377702133,-1.29060563415969,0.124886172425457,-10.3342556593288,4.93226298016802e-25,8.41680935634797e-24,"ENSG00000067191","CACNB1"
63.8281628412086,-3.21575457141175,0.236569032284029,-13.5933031486169,4.38820161442284e-42,2.24054697834947e-40,"ENSG00000067840","PDZD4"
3.6403587881405,-3.35658568205615,0.357760460948374,-9.38221533245541,6.46008853551393e-21,8.15132996143432e-20,"ENSG00000067842","ATP2B3"
298.49728603442,-1.23672432837691,0.282941321505834,-4.37095692419535,1.23703197831858e-05,3.49065456663594e-05,"ENSG00000068615","REEP1"
1.01959099814841,-1.4962886525691,0.495690662247504,-3.01859358371771,0.00253950954774341,0.00486165033023408,"ENSG00000068781","STON1-GTF2A1L"
129.974261017771,-1.63921709763402,0.179944844422409,-9.10955300161901,8.27220856186167e-20,9.56803858537592e-19,"ENSG00000068831","RASGRP2"
74.5740418031581,-3.89360742183312,0.240556669650397,-16.1858219416312,6.34962772250659e-59,8.87724134717131e-57,"ENSG00000068976","PYGM"
5.1690915961053,-2.25129550938647,0.265527938568774,-8.47856357986739,2.27991145123409e-17,2.19743684045116e-16,"ENSG00000069018","TRPC7"
143.076748861637,-1.0093797405902,0.239845871314064,-4.20845159877062,2.57126590315024e-05,6.91107479914494e-05,"ENSG00000069431","ABCC9"
373.600307918347,-2.45552539781119,0.267569158727892,-9.17716155884905,4.42603957384798e-20,5.24885698629653e-19,"ENSG00000069535","MAOB"
731.422589381844,-1.18802703014361,0.176358816943888,-6.73641982142349,1.62336805202257e-11,9.15692950353755e-11,"ENSG00000069702","TGFBR3"
125.107841176853,-1.47642092944848,0.206662724972546,-7.14410849680128,9.05818355531863e-13,5.81596498248723e-12,"ENSG00000069764","PLA2G10"
967.345074895277,-1.64630046097324,0.110718286848906,-14.8692732504062,5.21766515569853e-50,4.38957488492651e-48,"ENSG00000069974","RAB27A"
52.8617233770615,-1.90396572579472,0.244008103723668,-7.80287907138896,6.05105290529909e-15,4.76828922012777e-14,"ENSG00000070193","FGF10"
4903.59410918944,-1.47171376422199,0.225722561639807,-6.52001179470246,7.03018631449468e-11,3.7291607786062e-10,"ENSG00000070526","ST6GALNAC1"
5.60300364411566,-3.58897500110765,0.27827237354679,-12.89734570257,4.65868685883567e-38,1.86965066452667e-36,"ENSG00000070729","CNGB1"
8.6062339541092,-4.70510570134074,0.436506696529396,-10.7790000445592,4.32562366388429e-27,8.51547634436043e-26,"ENSG00000070748","CHAT"
199.244121509638,-1.35047269572103,0.091916074208728,-14.6924540386082,7.20562045578946e-49,5.64225029865046e-47,"ENSG00000070759","TESK2"
546.983458665888,-1.50281881096227,0.0900999184972493,-16.6794691496658,1.84854261179561e-62,3.01147956761465e-60,"ENSG00000070778","PTPN21"
16.6976913325717,-1.4941742682307,0.257538814000385,-5.80174399742504,6.56287082709448e-09,2.80982956224166e-08,"ENSG00000070808","CAMK2A"
2123.37012294555,-1.02154554041162,0.106414512922148,-9.59968252788013,8.01910382095825e-22,1.08445474711355e-20,"ENSG00000070961","ATP2B1"
2261.82062086478,-1.31570283302887,0.115507519724406,-11.390624923538,4.6563809506908e-30,1.09830600252276e-28,"ENSG00000071073","MGAT4A"
1426.84232375433,-5.52073584858023,0.435575729115317,-12.6745717898314,8.18041927033324e-37,2.98966330500477e-35,"ENSG00000071203","MS4A12"
313.065735895969,-1.09315981949958,0.185145064746897,-5.90434220320149,3.54056568038621e-09,1.56141464457225e-08,"ENSG00000071205","ARHGAP10"
1771.79392080767,-2.08850790508283,0.189493032716803,-11.0215551207316,3.00816557449489e-28,6.38272305974642e-27,"ENSG00000071967","CYBRD1"
38.9940411806025,-4.08403271614618,0.404443111149223,-10.0979163782551,5.64283578724882e-24,8.89139784886703e-23,"ENSG00000071991","CDH19"
265.604923235684,-1.29422983221018,0.268077877125507,-4.82781289559474,1.38040694711233e-06,4.44307290880098e-06,"ENSG00000072133","RPS6KA6"
855.47821718814,-2.42952730128008,0.209670174761187,-11.5873767170142,4.77534705121023e-31,1.20323216675094e-29,"ENSG00000072163","LIMS2"
293.799818408425,-2.90324492148626,0.281595865203097,-10.3099699968689,6.35211488319984e-25,1.07585797759641e-23,"ENSG00000072195","SPEG"
82.2509572762949,-2.40035959330566,0.259903649681093,-9.23557478415922,2.56902953616782e-20,3.10602133890076e-19,"ENSG00000072657","TRHDE"
817.218000917419,-1.64186202434112,0.179227041823862,-9.16079408348818,5.15168143358739e-20,6.07566552383848e-19,"ENSG00000072952","IRAG1"
1413.22480135939,-1.25421635547025,0.083043415595853,-15.1031402847655,1.54401406665955e-51,1.40337373098959e-49,"ENSG00000073417","PDE8A"
17.0792362200636,-1.26641526168807,0.226506237492554,-5.59108338784576,2.25657169721762e-08,9.07324953387635e-08,"ENSG00000073670","ADAM11"
304.158196383972,-1.98166549002696,0.154902252172497,-12.793006313557,1.79397463946007e-37,6.89729429633215e-36,"ENSG00000073711","PPP2R3A"
837.061561150534,-1.73023721391116,0.18923683819428,-9.1432367525334,6.06105112701231e-20,7.0980576509364e-19,"ENSG00000073712","FERMT2"
42.7425862398919,-5.34402291773029,0.296924495092919,-17.9979186831923,2.02278868060717e-72,6.07579346900811e-70,"ENSG00000073734","ABCB11"
989.906288537142,-3.32210966665249,0.309954740084678,-10.7180476276791,8.37525435572569e-27,1.6124356745848e-25,"ENSG00000073737","DHRS9"
24.4044596439486,-1.03294024321837,0.222694067563607,-4.63838239841451,3.51146646075046e-06,1.06901061854836e-05,"ENSG00000073861","TBX21"
2072.97382850611,-2.38456152476079,0.24353940136995,-9.79127611937627,1.22736911513208e-22,1.76142815862199e-21,"ENSG00000074276","CDHR2"
2.62364981137302,-2.06850778241761,0.363694340113519,-5.68748961496617,1.28920440301395e-08,5.32452913123615e-08,"ENSG00000074317","SNCB"
5009.8383246865,-1.65847962570653,0.188204057881408,-8.81213531937537,1.22784283001518e-18,1.29404806155684e-17,"ENSG00000074370","ATP2A3"
5291.73869908419,-2.3012939638437,0.191952420334346,-11.9888770343988,4.06376893928211e-33,1.17385217436949e-31,"ENSG00000074410","CA12"
6137.82398973582,-1.55938763618081,0.113328913449852,-13.7598392917694,4.44513891278293e-43,2.44146079685379e-41,"ENSG00000074416","MGLL"
572.415993210268,-1.02642521583392,0.138782873991607,-7.39590690344113,1.40446382260065e-13,9.71176629272074e-13,"ENSG00000074527","NTN4"
2617.96181338218,-1.79712086446114,0.106231455636265,-16.9170313415873,3.36993948001862e-64,6.08281986799417e-62,"ENSG00000074755","ZZEF1"
19.9592095541633,-2.70268278610106,0.339618189349407,-7.95800363719764,1.74837216418656e-15,1.44496269553914e-14,"ENSG00000075035","WSCD2"
251.253553231378,-3.77699928698924,0.285516563247063,-13.228652110529,5.99528898770448e-40,2.76711735546548e-38,"ENSG00000075073","TACR2"
5428.53745284811,-1.55020111415999,0.121312742134351,-12.7785514273775,2.16056059620865e-37,8.2407810756383e-36,"ENSG00000075142","SRI"
1568.34739434637,-1.22122008076471,0.10355110555904,-11.7934045626237,4.22124702639591e-32,1.14372293462892e-30,"ENSG00000075239","ACAT1"
2175.53733971173,-1.10833274793246,0.100152397994904,-11.0664624125011,1.82462010452975e-28,3.93444583055834e-27,"ENSG00000075240","GRAMD4"
32.0074535783108,-1.24532811174838,0.30412283580786,-4.09481947792685,4.22497454107723e-05,0.000109732889401335,"ENSG00000075340","ADD2"
2.99437035503397,-1.82006605609379,0.439953178579739,-4.13695398671591,3.51946650208258e-05,9.26356737218928e-05,"ENSG00000075429","CACNG5"
2790.37480828067,-1.0839862995721,0.0747096669858359,-14.5093177804903,1.05767249746173e-47,7.71619250662454e-46,"ENSG00000075568","TMEM131"
1127.27658594363,-1.20242562293532,0.121467891749851,-9.89912318072971,4.19940561577738e-23,6.22655409601978e-22,"ENSG00000075651","PLD1"
133.488340184194,-1.20427112504892,0.159447191049711,-7.55278984296099,4.26032148598552e-14,3.10455989711307e-13,"ENSG00000075884","ARHGAP15"
128.653277543032,-1.86267829594958,0.124521035093433,-14.9587440752636,1.36579270282512e-50,1.17736843151384e-48,"ENSG00000076258","FMO4"
163.82109421769,-1.10760442991737,0.134810978287743,-8.21598095337074,2.10436861667677e-16,1.88155023733423e-15,"ENSG00000076351","SLC46A1"
2113.22993202286,-1.24085040347942,0.108836103434408,-11.4010917730736,4.12908132466442e-30,9.78734831623755e-29,"ENSG00000076356","PLXNA2"
