"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030198","extracellular matrix organization","90/2712","329/16800",0.273556231003039,1.69459612125777,5.58254465058045,1.38629004595367e-07,2.90081192115806e-05,2.65167058413996e-05,"IBSP/COL9A2/ADAMTS6/FOXC1/COL11A1/FSCN1/FAP/COL5A3/CPB2/ADAMTS2/KIF9/COL9A3/MMP11/MMP9/FERMT1/COMP/HPN/PLOD3/COL1A1/COL12A1/COL9A1/NR2E1/LOX/COL7A1/MAD2L2/MMP8/TGFBI/PRDX4/COL10A1/SOX9/COL5A1/MATN3/POSTN/LOXL2/AGT/CTSV/SULF1/MMP7/MMP20/MMP13/ADAMTS14/ADAMTS18/FKBP10/COL8A1/GAS2/SERPINH1/P4HA3/MMP3/ADAMTS12/ADAM8/DMP1/WNT3A/MMP14/RUNX1/FGFR4/PDPN/OLFML2B/MELTF/ITGA2/COL1A2/TNFRSF11B/WDR72/MMP10/SERPINF2/KLK5/COL3A1/AXIN2/KLK7/COL22A1/ADAMTS20/FOXC2/WT1/ADAMTSL5/COL4A1/MMP1/COL27A1/ADAMTSL2/ERO1A/SMOC1/EGFL6/COL5A2/C6orf15/PRSS1/SERPINB5/MIR483/ZNF469/SCX/MIA/MMP12/PRSS2",90
"GO:0000070","mitotic sister chromatid segregation","60/2712","193/16800",0.310880829015544,1.92581044522903,5.6756685331613,1.60029271628999e-07,3.14266416749945e-05,2.87275092466601e-05,"SPDL1/TRIP13/SPAG5/TPX2/BIRC5/KIF4A/MYBL2/CENPI/ARHGEF10/NCAPG/TTK/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/KIF18A/CENPK/KIF25/PCID2/DLGAP5/KNSTRN/RAN/CCNB1/PSRC1/CDCA8/KIF23/CENPE/KIF2C/NUF2/CDCA5/NCAPG2/NCAPD3/SPC25/CCSAP/SKA1/BUB1B/RACGAP1/SPC24/SPICE1/MAD2L1/SKA3/PLK1/CDT1/KIFC2/BUB1/CDK1/UBE2C/HASPIN/AURKB/RRS1/RCC1/KNTC1/KIF18B/PRC1/MZT1/KIF4B/KIFC1/UHRF1",60
"GO:0043062","extracellular structure organization","90/2712","330/16800",0.272727272727273,1.68946098149638,5.54985644733463,1.60914703917023e-07,3.14266416749945e-05,2.87275092466601e-05,"IBSP/COL9A2/ADAMTS6/FOXC1/COL11A1/FSCN1/FAP/COL5A3/CPB2/ADAMTS2/KIF9/COL9A3/MMP11/MMP9/FERMT1/COMP/HPN/PLOD3/COL1A1/COL12A1/COL9A1/NR2E1/LOX/COL7A1/MAD2L2/MMP8/TGFBI/PRDX4/COL10A1/SOX9/COL5A1/MATN3/POSTN/LOXL2/AGT/CTSV/SULF1/MMP7/MMP20/MMP13/ADAMTS14/ADAMTS18/FKBP10/COL8A1/GAS2/SERPINH1/P4HA3/MMP3/ADAMTS12/ADAM8/DMP1/WNT3A/MMP14/RUNX1/FGFR4/PDPN/OLFML2B/MELTF/ITGA2/COL1A2/TNFRSF11B/WDR72/MMP10/SERPINF2/KLK5/COL3A1/AXIN2/KLK7/COL22A1/ADAMTS20/FOXC2/WT1/ADAMTSL5/COL4A1/MMP1/COL27A1/ADAMTSL2/ERO1A/SMOC1/EGFL6/COL5A2/C6orf15/PRSS1/SERPINB5/MIR483/ZNF469/SCX/MIA/MMP12/PRSS2",90
"GO:0045104","intermediate filament cytoskeleton organization","34/2712","87/16800",0.390804597701149,2.42091343708677,5.82991103096276,2.24281644425344e-07,4.23892307963901e-05,3.87485571081885e-05,"PKP1/KRT31/KRT23/KRT37/KRT32/BFSP1/KRT36/KRT17/KRT34/KRT85/KRT7/KRT71/KRT84/SHH/KRT80/EVPL/KRT78/KRT75/KRT6C/KRT4/KRT74/KRT83/BBLN/KRT15/KRT38/KRT13/KRT6B/KRT5/KRT3/KRT16/KRT39/KRT35/KRT40/KRT6A",34
"GO:0061982","meiosis I cell cycle process","46/2712","135/16800",0.340740740740741,2.1107833497214,5.6853273112642,2.34760154453561e-07,4.29831170294817e-05,3.92914363769644e-05,"MSH4/TRIP13/MOV10L1/RAD54L/AURKA/CCNB1IP1/CDC25B/CCNE1/RAD51AP1/CDC20/MND1/CKS2/PRDM7/PKMYT1/TOP2A/BRIP1/DMRT1/BRDT/BRCA2/DNMT3L/HORMAD1/FANCD2/ANKRD31/EME1/CCNB2/CDC25C/ANKLE1/HSF2BP/KASH5/SPDYA/CDC25A/PTTG1/SHOC1/PLK1/CNTD1/MAPK15/TEX19/REC114/SYCP2/RAD54B/EME2/MSH5/PTTG3P/SYCE3/BTBD18/TERB1",46
"GO:0032392","DNA geometric change","32/2712","80/16800",0.4,2.47787610619469,5.81335401288799,2.70059781172088e-07,4.79478866026443e-05,4.38297979777857e-05,"DDX11/POLQ/MCM2/CDC45/GINS1/MCM4/TWNK/MCM3/DTD1/MCM8/CHTF18/GINS2/TOP2A/CHD1L/RFC3/BRIP1/DSCC1/HMGA1/DNA2/ZGRF1/PIF1/GINS4/RECQL4/RFC4/MCM7/RUVBL1/MCMDC2/GINS3/RUVBL2/RAD54B/BLM/RTEL1",32
"GO:0045103","intermediate filament-based process","34/2712","88/16800",0.386363636363636,2.39340305711987,5.74997250224637,3.09212174309231e-07,5.32845332140525e-05,4.87080973029525e-05,"PKP1/KRT31/KRT23/KRT37/KRT32/BFSP1/KRT36/KRT17/KRT34/KRT85/KRT7/KRT71/KRT84/SHH/KRT80/EVPL/KRT78/KRT75/KRT6C/KRT4/KRT74/KRT83/BBLN/KRT15/KRT38/KRT13/KRT6B/KRT5/KRT3/KRT16/KRT39/KRT35/KRT40/KRT6A",34
"GO:0045839","negative regulation of mitotic nuclear division","26/2712","59/16800",0.440677966101695,2.72986350682466,5.83994868040754,3.72284806036466e-07,6.23204765305044e-05,5.69679727252193e-05,"SPDL1/TRIP13/BIRC5/BMP7/TTK/MAD2L2/CDC20/CENPF/BMP4/PCID2/CCNB1/CDCA8/NUF2/CHEK1/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/MTBP/HASPIN/AURKB/KNTC1",26
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste","16/2712","28/16800",0.571428571428571,3.53982300884956,5.90135754806528,8.78159221502678e-07,0.000142920413299561,0.000130645442076188,"CST4/TAS2R3/CA6/GNAT2/AZGP1/RTP3/LPO/CST2/CST1/TAS2R50/TAS2R13/TAS2R46/TAS2R43/TAS2R30/TAS2R31/TAS2R38",16
"GO:0071103","DNA conformation change","33/2712","88/16800",0.375,2.32300884955752,5.45948601613403,1.02106887092169e-06,0.000161687635533248,0.000147800808399702,"DDX11/POLQ/MCM2/CDC45/GINS1/MCM4/TWNK/MCM3/DTD1/MCM8/CHTF18/GINS2/TOP2A/CHD1L/RFC3/BRIP1/DSCC1/HMGA1/DNA2/ZGRF1/PIF1/GINS4/RECQL4/RFC4/MCM7/RUVBL1/MCMDC2/GINS3/RUVBL2/TOP1MT/RAD54B/BLM/RTEL1",33
"GO:0006270","DNA replication initiation","19/2712","38/16800",0.5,3.09734513274336,5.67885354847722,1.31182743539032e-06,0.000202263077472417,0.000184891357098779,"POLA2/MCM10/MCM2/ORC6/CDC45/CDC6/POLA1/MCM4/CCNE1/MCM3/CDK2/TICRR/MCM7/CDT1/NOC3L/GINS3/PRIM1/RPA4/MCIDAS",19
"GO:0042476","odontogenesis","44/2712","134/16800",0.328358208955224,2.03407740060758,5.27292559906377,1.35231990469676e-06,0.000203160059528675,0.000185711300272527,"FOXC1/RELT/DLX3/DMRT3/FGF4/AQP6/SNX10/BMP7/SERPINE1/FGF8/COL1A1/ODAM/PERP/MSX2/TNFSF11/INHBA/AMELX/BMP4/SLC34A1/EDAR/TFAP2A/MMP20/LEF1/ACP4/DSPP/DMP1/APCDD1/AQP5/MSX1/SHH/COL1A2/TNFRSF11B/AQP3/WDR72/KLK5/AXIN2/SP7/TSPEAR/AMBN/JAG2/SP6/CCDC154/PAX9/FOXI3",44
"GO:0000819","sister chromatid segregation","66/2712","233/16800",0.283261802575107,1.75471913099624,5.08982990891813,1.69758284015035e-06,0.000248653446511022,0.000227297407649605,"DPF1/TACC3/SPDL1/TRIP13/SPAG5/TPX2/BIRC5/KIF4A/CDC6/MYBL2/CENPI/ARHGEF10/NCAPG/TTK/MAD2L2/CDC20/NEK2/CENPF/KIF14/NCAPH/KIF18A/CENPK/KIF25/PCID2/DLGAP5/KNSTRN/TOP2A/RAN/CCNB1/PSRC1/CDCA8/KIF23/HECW2/CENPE/KIF2C/NUF2/CDCA5/NCAPG2/NCAPD3/SPC25/CCSAP/SKA1/BUB1B/RACGAP1/SPC24/SPICE1/MAD2L1/SKA3/PLK1/CDT1/KIFC2/BUB1/CDK1/UBE2C/HASPIN/AURKB/RRS1/RCC1/MAPK15/KNTC1/KIF18B/PRC1/MZT1/KIF4B/KIFC1/UHRF1",66
"GO:0007094","mitotic spindle assembly checkpoint signaling","22/2712","49/16800",0.448979591836735,2.78128950695322,5.47865643087602,1.98542046463651e-06,0.00027052508144896,0.000247290558728777,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0071173","spindle assembly checkpoint signaling","22/2712","49/16800",0.448979591836735,2.78128950695322,5.47865643087602,1.98542046463651e-06,0.00027052508144896,0.000247290558728777,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0071174","mitotic spindle checkpoint signaling","22/2712","49/16800",0.448979591836735,2.78128950695322,5.47865643087602,1.98542046463651e-06,0.00027052508144896,0.000247290558728777,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:2000243","positive regulation of reproductive process","32/2712","87/16800",0.367816091954023,2.27850676431696,5.24562615421082,2.41885129026346e-06,0.000322092038855764,0.000294428597245466,"AURKA/CDC25B/OXT/RETN/RAD51AP1/VEGFA/WNT5A/MSX2/INHBA/SOX9/PRDM7/NR5A1/DMRT1/ANKRD31/GLRA1/PRDM14/CDC25C/NPM2/INHBB/MSX1/CDC25A/SHH/PRSS37/IQCF1/OXTR/MAPK15/WT1/HYAL3/ZP3/SYCE3/MEIOSIN/APELA",32
"GO:0006268","DNA unwinding involved in DNA replication","13/2712","21/16800",0.619047619047619,3.83480825958702,5.70311574857558,2.76637114264341e-06,0.000356148758859219,0.000325560295914645,"MCM2/CDC45/GINS1/MCM4/TWNK/MCM3/GINS2/HMGA1/GINS4/RECQL4/MCM7/GINS3/BLM",13
"GO:0050913","sensory perception of bitter taste","17/2712","33/16800",0.515151515151515,3.19120407615983,5.52807594889604,2.79618414533608e-06,0.000356148758859219,0.000325560295914645,"CST4/TAS2R3/CA6/GNAT2/AZGP1/RTP3/LPO/CST2/CST1/TAS2R50/TAS2R13/TAS2R46/RGS21/TAS2R43/TAS2R30/TAS2R31/TAS2R38",17
"GO:2000242","negative regulation of reproductive process","28/2712","72/16800",0.388888888888889,2.40904621435595,5.25691992726497,2.8754566360735e-06,0.000358453200654354,0.000327666816670593,"TRIP13/OVGP1/BMP7/EPPIN/TIMP1/SHB/TTK/WNT5A/IL1A/WDR77/PAEP/PRDX4/SEMG2/SNAI1/SEMG1/BMP4/PKMYT1/LIF/NR5A1/DMRT1/SULF1/HORMAD1/FBXO43/NODAL/WT1/ZP3/SYCP2/ADA",28
"GO:0031577","spindle checkpoint signaling","22/2712","50/16800",0.44,2.72566371681416,5.36161530891895,3.00696861915492e-06,0.000360959088302091,0.000329957481747565,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:1905818","regulation of chromosome separation","29/2712","76/16800",0.381578947368421,2.36376339077783,5.22802470075133,3.01877373729347e-06,0.000360959088302091,0.000329957481747565,"SPDL1/TRIP13/BIRC5/NCAPG/TTK/MAD2L2/CDC20/CENPF/NCAPH/PCID2/DLGAP5/CCNB1/CDCA8/NUF2/NCAPG2/NCAPD3/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/UBE2C/HASPIN/AURKB/MAPK15/KNTC1",29
"GO:0000075","cell cycle checkpoint signaling","58/2712","201/16800",0.288557213930348,1.7875225641703,4.92812776293543,3.75649718303766e-06,0.000440186339908353,0.00040238016141675,"BRCA1/SPDL1/TRIP13/GTSE1/BIRC5/CLSPN/CDC45/CDC6/TTI1/E2F1/CDK5RAP3/CCND1/TIMELESS/TTK/MAD2L2/CDC20/PROX1/CENPF/CDK2/PCID2/CCNB1/CDCA8/BRIP1/IER3/DNA2/BRCA2/TICRR/NUF2/HORMAD1/DTL/FANCD2/CHEK1/SPC25/SKA1/EME1/BUB1B/DONSON/SPC24/RPL26/MAD2L1/SKA3/E2F7/PLK1/CDT1/BUB1/CDK1/BRSK2/ATR/HASPIN/AURKB/KNTC1/GNB1L/H2AX/SYCP2/BLM/EME2/RPA4/PRKDC",58
"GO:0090596","sensory organ morphogenesis","74/2712","276/16800",0.268115942028986,1.66089521610876,4.85726102026281,3.89385128369595e-06,0.000447334797474011,0.000408914661123736,"DLX6/PAX6/COL11A1/MYO3B/PAX2/SIX4/BMP7/RS1/RPGRIP1L/RP1/FZD3/EYA1/CALB1/HPN/DLX5/WNT2/FGF8/PTK7/VEGFA/TBX18/SPARC/WNT5A/OTX1/ATP6V1B1/PRRX1/MFAP2/PROX1/GJB6/TWIST1/HOXC13/NDP/SOX4/BMP4/SOX9/SIX1/GNGT1/COL5A1/EPHB2/GSC/GNAT2/TFAP2A/MYO7A/STRA6/SIX3/RBP4/NKD1/COL8A1/EDNRA/THY1/WNT3A/EPHB1/MEGF11/GRHL3/AQP5/MSX1/OTOP1/HCN1/CTHRC1/STOX1/PTF1A/GBX2/SIX2/CHD7/FOXG1/FJX1/TH/SOX1/FOXL2/PDZD7/SAMD7/TMEM215/LHFPL5/COL5A2/LHX1",74
"GO:0033046","negative regulation of sister chromatid segregation","22/2712","51/16800",0.431372549019608,2.67221933020996,5.2474193487599,4.48540063691395e-06,0.00047124915248037,0.000430775089663249,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0033048","negative regulation of mitotic sister chromatid segregation","22/2712","51/16800",0.431372549019608,2.67221933020996,5.2474193487599,4.48540063691395e-06,0.00047124915248037,0.000430775089663249,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","22/2712","51/16800",0.431372549019608,2.67221933020996,5.2474193487599,4.48540063691395e-06,0.00047124915248037,0.000430775089663249,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:2000816","negative regulation of mitotic sister chromatid separation","22/2712","51/16800",0.431372549019608,2.67221933020996,5.2474193487599,4.48540063691395e-06,0.00047124915248037,0.000430775089663249,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0022617","extracellular matrix disassembly","25/2712","62/16800",0.403225806451613,2.49785897801884,5.184141846614,4.50417350040975e-06,0.00047124915248037,0.000430775089663249,"FSCN1/FAP/KIF9/MMP11/MMP9/HPN/MMP8/CTSV/MMP7/MMP20/MMP13/MMP3/ADAM8/MMP14/FGFR4/PDPN/MELTF/WDR72/MMP10/KLK5/KLK7/MMP1/PRSS1/MMP12/PRSS2",25
"GO:0050912","detection of chemical stimulus involved in sensory perception of taste","17/2712","34/16800",0.5,3.09734513274336,5.3710168679521,4.75205526152965e-06,0.000488461259250916,0.000446508904352038,"CST4/TAS2R3/CA6/GNAT2/AZGP1/RTP3/LPO/CST2/CST1/TAS2R50/TAS2R13/TAS2R46/TAS2R43/TAS2R30/TAS2R31/TAS2R38/PKD1L3",17
"GO:0033260","nuclear DNA replication","19/2712","41/16800",0.463414634146341,2.87071012303043,5.26182330819824,5.55657997409374e-06,0.000561310380486469,0.00051310125060234,"DBF4/MCM2/CDC45/CDC7/GINS1/POLA1/MCM4/MCM3/PCNA/DNA2/BRCA2/DONSON/DBF4B/CDT1/ATAD5/GINS3/BLM/RTEL1/DACH1",19
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","22/2712","52/16800",0.423076923076923,2.62083049693669,5.13593692513922,6.59507696111516e-06,0.000644009265252895,0.000588697396107964,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:1905819","negative regulation of chromosome separation","22/2712","52/16800",0.423076923076923,2.62083049693669,5.13593692513922,6.59507696111516e-06,0.000644009265252895,0.000588697396107964,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0044786","cell cycle DNA replication","20/2712","45/16800",0.444444444444444,2.75319567354966,5.16685551542282,6.98868874203624e-06,0.000671257825239186,0.000613605665564804,"DBF4/MCM2/CDC45/CDC7/GINS1/POLA1/MCM4/MCM3/PCNA/DNA2/BRCA2/DONSON/DBF4B/E2F7/CDT1/ATAD5/GINS3/BLM/RTEL1/DACH1",20
"GO:0050909","sensory perception of taste","23/2712","56/16800",0.410714285714286,2.54424778761062,5.07859148078196,7.46505244717928e-06,0.000705447456258442,0.00064485885995328,"CST4/ASIC1/TAS2R3/CA6/GNAT2/LEF1/LCN1/AZGP1/RTP3/LPO/CST2/CST1/CALHM3/TAS2R50/TAS2R13/ASIC3/TAS2R46/RGS21/TAS2R43/TAS2R30/TAS2R31/TAS2R38/PKD1L3",23
"GO:0051985","negative regulation of chromosome segregation","22/2712","53/16800",0.415094339622642,2.57138086491902,5.0270449799872,9.56549836494631e-06,0.000876779974157912,0.000801476183023052,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/HASPIN/AURKB/KNTC1",22
"GO:0019731","antibacterial humoral response","27/2712","72/16800",0.375,2.32300884955752,4.93592865466505,9.57738835058992e-06,0.000876779974157912,0.000801476183023052,"PGC/BPI/CALCA/WFDC3/SEMG2/SEMG1/MMP7/SPON2/DEFA5/DEFA6/RNASE7/NOD2/KLK5/EVPL/WFDC13/KLK7/FGA/FGB/WFDC10A/WFDC10B/NCR3LG1/IGHG4/IGHG1/IGHG3/SPRR2A/H2BC7/H2BC10",27
"GO:0000727","double-strand break repair via break-induced replication","9/2712","12/16800",0.75,4.64601769911504,5.54334363349343,1.01357193494818e-05,0.000913618148747904,0.000835150446156491,"MCM2/CDC45/CDC7/MCM4/MCM3/GINS2/GINS4/MCM7/MCMDC2",9
"GO:0021871","forebrain regionalization","13/2712","23/16800",0.565217391304348,3.50134667179684,5.26674799318503,1.12866411104246e-05,0.00099897721563033,0.000913178299355399,"PAX6/FGF8/BMP4/FEZF1/EMX1/NKX2-1/SIX3/DMRTA2/FEZF2/SHH/WNT7B/ADGRG1/LHX1",13
"GO:0007606","sensory perception of chemical stimulus","64/2712","236/16800",0.271186440677966,1.67991600419979,4.61520015640706,1.15220115388887e-05,0.00099897721563033,0.000913178299355399,"CST4/ASIC1/OBP2A/OR2B6/TAS2R3/CA6/GNAT2/OR1J1/ADCY3/LEF1/SLC6A3/DRD2/LCN1/AZGP1/RTP3/OR1Q1/OR2D2/OR51B5/LPO/OR1F1/CST2/CST1/OR10A2/OBP2B/OR2AT4/OR10H5/BBS1/OR10Q1/OR51E1/OR4C6/OR52A1/CALHM3/OR2T10/OR6A2/ANO9/OR10H1/OR2AG2/GJB4/OR52K1/OR2H2/TAS2R50/TAS2R13/ASIC3/OR2F1/OR2A5/OR2A14/OR52I2/TAS2R46/OR2M3/OR52I1/OR2I1P/OR1J4/OR5G3/RGS21/OR5M11/TAS2R43/TAS2R30/TAS2R31/TAS2R38/OR9A4/GFY/PKD1L3/OR2T11/OR2AG1",64
"GO:0048706","embryonic skeletal system development","41/2712","131/16800",0.312977099236641,1.93879618996149,4.73275561134799,1.15942056089542e-05,0.00099897721563033,0.000913178299355399,"DLX6/COL11A1/DLX3/HOXA9/WNT11/TBX15/SIX4/BMP7/EYA1/DLX5/FGF8/HOXB6/DLX4/COL1A1/MDFI/WNT5A/PRRX1/HOXB8/MTHFD1L/TWIST1/HOXC11/BMP4/SIX1/GSC/TFAP2A/SULF1/RBP4/SLC39A1/EDNRA/NODAL/MMP14/SHH/SHOX2/SIX2/FOXC2/IRX5/ALX1/HOXC9/HOXC6/SCX/LHX1",41
"GO:0010466","negative regulation of peptidase activity","51/2712","176/16800",0.289772727272727,1.7950522928399,4.65206901854447,1.24014209510737e-05,0.00105304239641074,0.000962599996934601,"ANOS1/DPEP1/CD44/SERPINB3/PTGS2/PAX2/BIRC5/SERPIND1/SERPINA4/MMP9/R3HDML/BIRC7/CST4/EPPIN/TIMP1/ITIH6/SERPINE1/AMBP/SLCO1B3/VEGFA/COL7A1/SPINK4/SERPINA7/WFDC3/CSTL1/PCID2/BCL2L12/IFI6/SERPINE2/SERPINA10/SPINK7/SERPINH1/SPINT4/ITIH2/WFDC8/SERPINB7/A2ML1/SERPINF2/WFDC13/CST5/CST2/CST1/CST6/WFDC10A/MAGEA3/SERPINB2/SERPINB13/SERPINB4/SERPINB5/SERPINE3/SLCO1B3-SLCO1B7",51
"GO:0007389","pattern specification process","109/2712","460/16800",0.23695652173913,1.46787225856098,4.46418384330217,1.38232624125945e-05,0.00115700706393416,0.00105763547601926,"SEMA3F/PAX6/HOXC8/DNAH5/FOXC1/DMRT3/NLE1/WNT8B/PAX2/HOXA9/LRP2/WNT11/AURKA/TBX5/DLL3/BMP7/RPGRIP1L/EYA1/WNT2/LHX3/FGF8/DKK1/WNT3/HOXB6/KAT2A/DBX1/FOLR1/MDFI/TBX18/IRX4/WNT5A/OTX1/WDR77/HOXB8/MSX2/HOXC13/HOXC11/STIL/DAW1/SNAI1/BMP4/FOXA2/SIX1/FEZF1/DNAAF11/FOXJ1/GSC/BHLHE40/RAX/EMX1/NKX2-1/TBR1/GATA4/SIX3/LEF1/NKD1/DMRTA2/HES6/RIPPLY1/CER1/FEZF2/WNT3A/WNT7A/WIF1/NODAL/DRC1/GRHL3/STC1/SIM2/PIERCE1/TDRD5/EN1/MSX1/TBXT/TBX20/SP8/SHH/ANKS6/OTX2/DPCD/DNAAF3/GBX2/AXIN2/IRX2/SIX2/FOXB1/FOXG1/FOXC2/IRX3/HES7/HOXC9/SOX1/NKX2-5/RIPPLY3/WT1/ROBO2/WNT7B/HES4/XRCC2/HOXC6/ADGRG1/CFAP45/CRIPTO3/NTF4/CRIPTO/FOXD1/PRKDC/DNAAF4/LHX1",109
"GO:0051983","regulation of chromosome segregation","41/2712","132/16800",0.310606060606061,1.92410834003754,4.67659752655225,1.42262649632866e-05,0.00117396741436474,0.00107313915690441,"DPF1/TACC3/SPDL1/RAD18/TRIP13/BIRC5/CDC6/NCAPG/TTK/MAD2L2/CDC20/CENPF/NCAPH/PCID2/DLGAP5/CCNB1/CDCA8/HECW2/CENPE/KIF2C/NUF2/HORMAD1/NCAPG2/MKI67/NCAPD3/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/CDK1/UBE2C/HASPIN/AURKB/MAPK15/KNTC1/CDCA2/LOC100533997",41
"GO:0033047","regulation of mitotic sister chromatid segregation","23/2712","58/16800",0.396551724137931,2.45651510527922,4.87514129352762,1.49195619348672e-05,0.00121407935244981,0.00110980601059363,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/CDK1/HASPIN/AURKB/KNTC1",23
"GO:0007127","meiosis I","40/2712","128/16800",0.3125,1.9358407079646,4.66310240255518,1.53483400921496e-05,0.00122354818085262,0.00111846159200477,"MSH4/TRIP13/MOV10L1/RAD54L/AURKA/CCNB1IP1/CDC25B/CCNE1/RAD51AP1/MND1/CKS2/PRDM7/TOP2A/BRIP1/DMRT1/BRDT/BRCA2/DNMT3L/HORMAD1/FANCD2/ANKRD31/EME1/CCNB2/ANKLE1/HSF2BP/KASH5/SPDYA/PTTG1/SHOC1/PLK1/CNTD1/TEX19/SYCP2/RAD54B/EME2/MSH5/PTTG3P/SYCE3/BTBD18/TERB1",40
"GO:0006953","acute-phase response","20/2712","47/16800",0.425531914893617,2.63603841084542,4.92785609238368,1.55118708012849e-05,0.00122354818085262,0.00111846159200477,"PTGS2/TFR2/IL1A/TNFSF11/IL1B/LBP/EPO/CRP/SAA2/IL1RN/REG3G/AHSG/SAA4/SERPINF2/REG3A/CEBPB/SAA1/F2/ORM2/ORM1",20
"GO:0010965","regulation of mitotic sister chromatid separation","24/2712","62/16800",0.387096774193548,2.39794461889809,4.83833478613851,1.58712513645331e-05,0.00122354818085262,0.00111846159200477,"SPDL1/TRIP13/BIRC5/TTK/MAD2L2/CDC20/CENPF/PCID2/DLGAP5/CCNB1/CDCA8/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/UBE2C/HASPIN/AURKB/KNTC1",24
"GO:2000179","positive regulation of neural precursor cell proliferation","24/2712","62/16800",0.387096774193548,2.39794461889809,4.83833478613851,1.58712513645331e-05,0.00122354818085262,0.00111846159200477,"PAX6/VCAN/ASPM/WDR62/DCT/LRP2/LHX5/FZD3/NR2E1/VEGFA/PROX1/HAPLN3/DMRTA2/DRD2/WNT3A/ACAN/SHH/OTP/FOXG1/NAP1L1/FZD9/RASSF10/ADGRG1/LHX1",24
"GO:0006271","DNA strand elongation involved in DNA replication","10/2712","15/16800",0.666666666666667,4.12979351032448,5.32062350367347,1.61765009565303e-05,0.00123088466369235,0.00112516796810425,"GINS1/POLA1/MCM4/POLD2/MCM3/PCNA/RFC3/DNA2/RFC4/MCM7",10
