"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_symbol","category"
3990.45924410312,0.789759351592739,0.0769978288587635,10.2569041659783,1.10182610976532e-24,1.83147031742962e-23,"ENSG00000004487","KDM1A","Not significant"
2096.79525891915,0.336094879228751,0.100509333245681,3.34391711073453,0.000826044140218309,0.00172406053194579,"ENSG00000004534","RBM6","Not significant"
503.368705691641,0.690989154608263,0.108968097377344,6.34120601569694,2.27973442903062e-10,1.14979600672885e-09,"ENSG00000004660","CAMKK1","Not significant"
560.235954743618,0.313895157698405,0.101751209960627,3.08492801038797,0.0020360142729136,0.00396207120264763,"ENSG00000004700","RECQL","Not significant"
849.91665660675,-0.0538990143810133,0.087175467741911,-0.618281906333844,0.536389526805194,0.591820241550803,"ENSG00000004766","VPS50","Not significant"
184.793028466477,-2.96627551729833,0.311718978423649,-9.51586436058101,1.80208450671107e-21,2.3719528596207e-20,"ENSG00000004776","HSPB6","Downregulated"
269.72564608301,0.939629257593463,0.141514795237088,6.63979519610829,3.14119305265043e-11,1.72355429278223e-10,"ENSG00000004777","ARHGAP33","Not significant"
2563.31634222083,0.024929251897688,0.0977630778240325,0.254996594343717,0.79872572962681,0.825367094741761,"ENSG00000004779","NDUFAB1","Not significant"
1025.34448879657,-3.33644418606385,0.196747823821103,-16.9579725013761,1.68043583828889e-64,3.10614022474485e-62,"ENSG00000004799","PDK4","Downregulated"
3.36754460593798,-0.0127047535782986,0.275271966839249,-0.0461534595192463,0.963187936838252,0.968705833619866,"ENSG00000004809","SLC22A16","Not significant"
17.7365273630121,1.11256869671284,0.22904838916115,4.85735219875339,1.1896587728709e-06,3.86340154071861e-06,"ENSG00000004838","ZMYND10","Upregulated"
8.83415193869794,-3.07914154595487,0.433987317528741,-7.09500352104403,1.29348192278373e-12,8.167268760924e-12,"ENSG00000004846","ABCB5","Downregulated"
22.8149054647147,0.0697247523735542,0.396891720051803,0.175677014286047,0.860547694379129,0.879231390002508,"ENSG00000004848","ARX","Not significant"
1454.19348866899,-0.127543930440976,0.0859240559074007,-1.48437977111356,0.137708198254795,0.182096890741259,"ENSG00000004864","SLC25A13","Not significant"
732.237922205917,0.768324415185903,0.0682479764474547,11.2578343737041,2.119021309042e-29,4.79517435366321e-28,"ENSG00000004866","ST7","Not significant"
1707.56032220366,0.332434302868445,0.0971875691119728,3.4205434491878,0.000624961517021996,0.00133184942325507,"ENSG00000004897","CDC27","Not significant"
2.45507269120697,-1.27325794740543,0.396872118001674,-3.20823229864704,0.00133553577658783,0.00268132344660429,"ENSG00000004939","SLC4A1","Downregulated"
5.7406259291026,0.63840339809992,0.334129308371048,1.91064771064913,0.0560498686924574,0.0815187933277439,"ENSG00000004948","CALCR","Not significant"
1307.737814434,-0.276630655869485,0.0810482929608822,-3.41315832528392,0.000642146241640284,0.00136589745794434,"ENSG00000004961","HCCS","Not significant"
1032.63039673922,0.000670676210071145,0.0832301205002724,0.00805809490650623,0.99357064006418,0.994605420849,"ENSG00000004975","DVL2","Not significant"
806.910272426704,4.04423569840637,0.187827556430652,21.5316419766102,7.86955155936474e-103,5.93256174123326e-100,"ENSG00000005001","PRSS22","Upregulated"
5434.66489517957,0.0309313215489563,0.0741705533547896,0.417029672153024,0.676656704357548,0.71864316101456,"ENSG00000005007","UPF1","Not significant"
1657.58554597518,-0.709320308600323,0.113678955710933,-6.23968001961602,4.38466886664547e-10,2.14175281305957e-09,"ENSG00000005020","SKAP2","Not significant"
23097.8826647408,-0.241447774266991,0.12819927797526,-1.88337858122404,0.0596490809074173,0.086267236444759,"ENSG00000005022","SLC25A5","Not significant"
544.811196274505,0.4951664542543,0.137271446292092,3.60720650673896,0.000309511323551111,0.000696790130962031,"ENSG00000005059","MCUB","Not significant"
512.281961651847,0.499881395465967,0.152858808889574,3.27021647687367,0.00107465210078886,0.00219456893392624,"ENSG00000005073","HOXA11","Not significant"
1359.31814827149,0.231294315708916,0.11354754814782,2.03698203511898,0.0416518423202556,0.0624031011490479,"ENSG00000005075","POLR2J","Not significant"
982.760009273406,0.681657513747178,0.0744191037502555,9.1597114100536,5.20362888973606e-20,6.13504814240056e-19,"ENSG00000005100","DHX33","Not significant"
70.997786648602,-1.42347259013071,0.206997909798228,-6.8767486179848,6.12340242995245e-12,3.61416108726408e-11,"ENSG00000005102","MEOX1","Downregulated"
71.5334350219197,-0.936718616687273,0.237204725505743,-3.94898800894502,7.84822824912535e-05,0.000195049018418954,"ENSG00000005108","THSD7A","Not significant"
1180.65373777205,0.571860770426798,0.0738516546388559,7.74337112991267,9.68149114325854e-15,7.49998569383158e-14,"ENSG00000005156","LIG3","Not significant"
989.374336489472,0.536844365462816,0.085072135561224,6.31046066871643,2.78206111206659e-10,1.39200811524758e-09,"ENSG00000005175","RPAP3","Not significant"
543.229380399997,-0.674210560575563,0.1795176087334,-3.75567926362493,0.000172871970147561,0.000405290520556921,"ENSG00000005187","ACSM3","Not significant"
191.926560638386,0.856736519485188,0.107164129848592,7.99462022129639,1.29973879212257e-15,1.08632733349427e-14,"ENSG00000005189","REXO5","Not significant"
2023.91592298227,0.432295963756889,0.0759161282012325,5.69438897899261,1.23814519816725e-08,5.12742012429301e-08,"ENSG00000005194","CIAPIN1","Not significant"
2402.54160626035,0.215554239811181,0.129217861965534,1.66814584711729,0.0952867778326461,0.131040195562176,"ENSG00000005206","SPPL2B","Not significant"
799.144150712919,-0.934773778752685,0.116212648986346,-8.04364918024121,8.7201934589526e-16,7.39773340503863e-15,"ENSG00000005238","ATOSB","Not significant"
194.682202848879,-0.656047305091443,0.175847519206221,-3.73077372972251,0.000190892612634253,0.00044421064507621,"ENSG00000005243","COPZ2","Not significant"
284.296587767811,-1.83379227726939,0.206643278311046,-8.87419272602279,7.04424863143448e-19,7.56297757980345e-18,"ENSG00000005249","PRKAR2B","Downregulated"
1042.64987339154,0.402961742340107,0.0680771488721456,5.91919240179846,3.23526310749309e-09,1.43302028449063e-08,"ENSG00000005302","MSL3","Not significant"
3221.89259469195,-0.265989411299946,0.0828715551733296,-3.20965873928174,0.00132892645299669,0.00266958750918877,"ENSG00000005339","CREBBP","Not significant"
668.808856954539,1.18172100906409,0.26026770458201,4.54040585235858,5.6146045985755e-06,1.66575123853254e-05,"ENSG00000005379","TSPOAP1","Upregulated"
11.7168153332387,0.928964958144887,0.242860991490703,3.8250892102631,0.00013072474074266,0.000312716158992848,"ENSG00000005381","MPO","Not significant"
9.3211691110082,0.47809431490676,0.395495381788602,1.20884929868109,0.226720747793275,0.282579589276365,"ENSG00000005421","PON1","Not significant"
432.881486137674,0.392965956264459,0.110421387554609,3.55878480579786,0.00037257463411311,0.0008265176249349,"ENSG00000005436","GCFC2","Not significant"
392.624675178125,1.19715089310116,0.136600025751049,8.76391410996472,1.88585535680424e-18,1.95944182492015e-17,"ENSG00000005448","WDR54","Upregulated"
505.69783654449,-1.37889581626214,0.11388371781031,-12.1079276544071,9.58861775591199e-34,2.90050029002005e-32,"ENSG00000005469","CROT","Downregulated"
52.2903550442773,-0.404724419935917,0.179168215544291,-2.25890746696569,0.0238891414263955,0.0377674172630712,"ENSG00000005471","ABCB4","Not significant"
2742.68504970666,-0.533783231474617,0.098114302839618,-5.44042220171674,5.31544486503823e-08,2.04383347060831e-07,"ENSG00000005483","KMT2E","Not significant"
2786.8613123043,0.261771479989994,0.114004300906134,2.29615442495915,0.0216670533480726,0.0345656929491016,"ENSG00000005486","RHBDD2","Not significant"
125.99887423969,0.344992931859067,0.331040160357452,1.04214827435604,0.29734294015463,0.357986597987257,"ENSG00000005513","SOX8","Not significant"
2295.9883157977,-0.00996263083343893,0.106674708785548,-0.0933926227393519,0.925591651105046,0.935543987855189,"ENSG00000005700","IBTK","Not significant"
1074.80302473973,0.862652627552968,0.115159858186171,7.4909142920129,6.83954720433612e-14,4.88591734234691e-13,"ENSG00000005801","ZNF195","Not significant"
1747.34293657193,0.376159111640221,0.126089044684409,2.98328147843231,0.00285175594256867,0.00540458344966743,"ENSG00000005810","MYCBP2","Not significant"
1340.03421098528,-0.61938169215289,0.106934123054985,-5.79218003063817,6.94786069839522e-09,2.96738947201956e-08,"ENSG00000005812","FBXL3","Not significant"
419.994919400819,-1.11961671397336,0.185564253226614,-6.03357971433252,1.60366825230898e-09,7.36545613385778e-09,"ENSG00000005844","ITGAL","Downregulated"
902.716785011185,-1.0533186651723,0.126500428815143,-8.32660153833579,8.31961852446485e-17,7.66693128979147e-16,"ENSG00000005882","PDK2","Downregulated"
5275.8730011274,-0.569488392246057,0.145876027978946,-3.90392033657683,9.46469461650566e-05,0.000232042541717124,"ENSG00000005884","ITGA3","Not significant"
961.890995391621,-0.0328284523517601,0.111855800316972,-0.293489048030878,0.769148369531358,0.799540964045997,"ENSG00000005889","ZFX","Not significant"
5535.38175953699,0.222021134272544,0.0946448808486673,2.34583352297253,0.0189845848656853,0.0306243322283713,"ENSG00000005893","LAMP2","Not significant"
12.9236055375011,0.138563374657062,0.207273604109972,0.66850468129818,0.503811494704667,0.561271494216636,"ENSG00000005961","ITGA2B","Not significant"
19.7056295962767,2.0035831836707,0.367822212959992,5.44715113192098,5.11829721353647e-08,1.97217050479893e-07,"ENSG00000005981","ASB4","Upregulated"
3409.11285557773,-0.754803248974325,0.0722444074434081,-10.4479125192575,1.49785743169897e-25,2.64044588154655e-24,"ENSG00000006007","GDE1","Not significant"
1453.51834534877,1.1457289212195,0.158539905658185,7.22675415040117,4.94674430935468e-13,3.26222089985865e-12,"ENSG00000006015","REX1BD","Upregulated"
34.5432119257466,-1.08632491241279,0.23686622422859,-4.58623814328386,4.51303807238807e-06,1.35366496153147e-05,"ENSG00000006016","CRLF1","Downregulated"
1052.07464865913,-0.551541938301573,0.1311006590996,-4.20701117820127,2.58770346332326e-05,6.95146974946822e-05,"ENSG00000006025","OSBPL7","Not significant"
2886.28879844588,-0.734153579436964,0.11728239264508,-6.25970840873495,3.85697968751966e-10,1.89968355170469e-09,"ENSG00000006042","TMEM98","Not significant"
648.204280203868,-0.452972190355802,0.163310666416056,-2.77368404830211,0.0055425478733518,0.00996047200555093,"ENSG00000006047","YBX2","Not significant"
528.630430315295,-0.43155931407401,0.0975176144899911,-4.425449866991,9.62415065254957e-06,2.76526208907087e-05,"ENSG00000006062","MAP3K14","Not significant"
16.4025063510436,-1.96852799355115,0.291630674767135,-6.75007179928176,1.47772010709287e-11,8.38457865368945e-11,"ENSG00000006071","ABCC8","Downregulated"
1367.61687389719,2.59730889233023,0.151956963779664,17.0923979245618,1.69076044747185e-65,3.2997292854797e-63,"ENSG00000006118","TMEM132A","Upregulated"
10306.4476540629,0.125130211047085,0.0762489430113587,1.64107469697573,0.100781910444642,0.137877170083804,"ENSG00000006125","AP2B1","Not significant"
83.9296129760184,-0.445045077028376,0.391663974327821,-1.13629311399438,0.255833911730725,0.313969816276531,"ENSG00000006128","TAC1","Not significant"
1176.71758869328,0.644644012923166,0.0606281736687349,10.6327466904318,2.09839707513263e-26,3.91636273532157e-25,"ENSG00000006194","ZNF263","Not significant"
912.937930618153,0.25242986415558,0.198120082462489,1.27412557585309,0.202618915662208,0.256017137191564,"ENSG00000006210","CX3CL1","Not significant"
2073.50147778941,-0.3462343384181,0.126412095991267,-2.73893360997683,0.00616388190884782,0.0109780315814829,"ENSG00000006282","SPATA20","Not significant"
8.46932834491439,-0.405929357982376,0.236171682802089,-1.71878928568478,0.0856527471677027,0.119103445707138,"ENSG00000006283","CACNA1G","Not significant"
1895.27476125603,2.3921832584775,0.138511082851664,17.2706992771068,7.8189227830772e-67,1.66085151514348e-64,"ENSG00000006327","TNFRSF12A","Upregulated"
29.4228594946215,3.79859175863667,0.438921037491084,8.65438526334895,4.95575434707515e-18,4.99041087957041e-17,"ENSG00000006377","DLX6","Upregulated"
486.445286013244,0.138845527046522,0.109031835519957,1.27344024233279,0.202861864972149,0.256265159276629,"ENSG00000006432","MAP3K9","Not significant"
3220.95373657404,0.146707990609094,0.0669139702288426,2.19248671252594,0.0283443815013055,0.0440568624387204,"ENSG00000006451","RALA","Not significant"
3198.64382993715,0.261494878935121,0.098223431420761,2.66224540471358,0.00776212646078661,0.0135465490711694,"ENSG00000006453","BAIAP2L1","Not significant"
2372.09973218804,0.202384052353719,0.120284401462069,1.6825461148222,0.0924629905912397,0.127540078185391,"ENSG00000006459","KDM7A","Not significant"
310.375509176837,0.208668834469939,0.194571154408013,1.07245513912285,0.283515653202738,0.343436350190165,"ENSG00000006468","ETV1","Not significant"
927.903083211924,0.595767397795674,0.0810292476778987,7.35249820119179,1.94536153314815e-13,1.33013186670722e-12,"ENSG00000006530","AGK","Not significant"
1283.26828507824,0.309600756933317,0.142943158373671,2.16590119076551,0.0303187383065282,0.0468138366132968,"ENSG00000006534","ALDH3B1","Not significant"
1212.92600186723,-1.76366016300561,0.119477014355206,-14.7615018045416,2.59438671810725e-49,2.09111920652137e-47,"ENSG00000006555","TTC22","Downregulated"
627.857645244471,0.26787204102455,0.106237048461193,2.52145597891305,0.0116870297614379,0.0196841999929033,"ENSG00000006576","PHTF2","Not significant"
30.01193101972,2.18575788962096,0.273212301552401,8.00021769591417,1.24199431169399e-15,1.03964631617023e-14,"ENSG00000006606","CCL26","Upregulated"
2312.21393501337,-0.172383160855974,0.0702050129152932,-2.45542524241062,0.014071801787137,0.0233117271333186,"ENSG00000006607","FARP2","Not significant"
5427.04686851337,-0.38803239613064,0.115131881339563,-3.37032967424724,0.000750783034143682,0.00157778149999612,"ENSG00000006611","USH1C","Not significant"
1219.98404981791,1.235395332795,0.100136029981307,12.3371710764409,5.7128018357684e-35,1.85978062810997e-33,"ENSG00000006625","GGCT","Upregulated"
735.822653424395,1.12783143743335,0.105220999186258,10.7186915744537,8.31715552904734e-27,1.60205249812266e-25,"ENSG00000006634","DBF4","Upregulated"
62.5476278495064,-0.385896655750332,0.142800337149893,-2.70235115303173,0.00688510043391971,0.0121488575144757,"ENSG00000006638","TBXA2R","Not significant"
376.859495309515,0.749699595853864,0.146467897998231,5.11852498806883,3.07934443912341e-07,1.07795279660364e-06,"ENSG00000006652","IFRD1","Not significant"
1.95122640858639,1.55939765934209,0.681059726476252,2.28966359148893,0.0220408255351172,0.0351182602299483,"ENSG00000006659","LGALS14","Upregulated"
797.457928605874,-0.501887298827049,0.0722602921003127,-6.9455476062887,3.76995064785546e-12,2.27504775636633e-11,"ENSG00000006695","COX10","Not significant"
2368.44148662511,2.11552646271053,0.104818173760574,20.1828212304368,1.38605110422882e-90,7.50556433863175e-88,"ENSG00000006704","GTF2IRD1","Upregulated"
1822.29520864488,-0.0628254946274218,0.0919451803549037,-0.683292962011914,0.494421740535338,0.552411515456167,"ENSG00000006712","PAF1","Not significant"
1867.99963853012,0.0666823232493766,0.0715819381371496,0.931552357825441,0.351567914233119,0.413507452230811,"ENSG00000006715","VPS41","Not significant"
624.66066143386,-2.26036230450095,0.170188167257396,-13.2815479532271,2.96206862070361e-40,1.39050857460551e-38,"ENSG00000006740","ARHGAP44","Downregulated"
2545.8995791869,0.205885491610575,0.0843286486159412,2.44146556347939,0.0146277833507765,0.0241588722233474,"ENSG00000006744","ELAC2","Not significant"
715.685582492684,-2.75555570274569,0.219512838257657,-12.5530503118515,3.82486771852345e-36,1.34173986472693e-34,"ENSG00000006747","SCIN","Downregulated"
2728.15531320449,-0.153742207879468,0.128004370571234,-1.20106998841818,0.229724053531441,0.285933526048863,"ENSG00000006756","ARSD","Not significant"
818.987134290222,0.0655152263717334,0.148985378573106,0.439742657965496,0.660123502926575,0.703863372561268,"ENSG00000006757","PNPLA4","Not significant"
4.43307921786771,0.0191535399166479,0.312265915825277,0.0613372736055027,0.951090606627861,0.957967581489124,"ENSG00000006788","MYH13","Not significant"
3884.83687404985,-0.345853404414305,0.0670832020377082,-5.15558878987167,2.52835200115056e-07,8.94685222165078e-07,"ENSG00000006831","ADIPOR2","Not significant"
12.0312169566992,1.29994047311157,0.173870781942047,7.47647453236198,7.63429294215475e-14,5.42442544348593e-13,"ENSG00000006837","CDKL3","Upregulated"
2.6597488440055,0.938108992003193,0.338086851433706,2.77475739747052,0.00552428997519566,0.00993044588911294,"ENSG00000007001","UPP2","Not significant"
103.537782478416,1.11473397510215,0.458192231141972,2.43289584444471,0.0149786089029717,0.0246725751464185,"ENSG00000007038","PRSS21","Upregulated"
771.11356076036,0.14275780970705,0.0876738321490728,1.62828299171772,0.103464894208317,0.14112085950146,"ENSG00000007047","MARK4","Not significant"
3387.57826440686,-0.174340304563682,0.234814631381717,-0.742459290282776,0.457809108222737,0.517809684156259,"ENSG00000007062","PROM1","Not significant"
2176.69448679155,0.476052545575061,0.128085083595201,3.7166899705478,0.000201849882097193,0.000467642206507428,"ENSG00000007080","CCDC124","Not significant"
36.4151258316549,-0.903289046748063,0.160784928191509,-5.61799577179379,1.9318522619499e-08,7.82324877977542e-08,"ENSG00000007129","CEACAM21","Not significant"
3180.87708723108,-0.664335862472022,0.0730321990911786,-9.09647896050095,9.33077640191236e-20,1.07600587979701e-18,"ENSG00000007168","PAFAH1B1","Not significant"
2194.20030814017,-0.108784529510762,0.286503420072483,-0.379697141078596,0.704170242612435,0.742831453725831,"ENSG00000007171","NOS2","Not significant"
16.7573894903285,-0.286547165076035,0.254812572722176,-1.12454092046887,0.260783620973419,0.31919862072411,"ENSG00000007174","DNAH9","Not significant"
4397.73304852705,-0.0427643278266487,0.0696950319839314,-0.613592197454021,0.539484840822919,0.594689307733207,"ENSG00000007202","BLTP2","Not significant"
394.361781955233,-2.25676715029643,0.361573712597422,-6.24151333924303,4.33357472933004e-10,2.11867939494598e-09,"ENSG00000007216","SLC13A2","Downregulated"
694.519033152777,-1.56362142746488,0.175437122345044,-8.91271702684226,4.97969568374548e-19,5.41290245838175e-18,"ENSG00000007237","GAS7","Downregulated"
1012.81047054952,0.256333474768247,0.140703132951989,1.82180360444223,0.0684847906557815,0.097527029644523,"ENSG00000007255","TRAPPC6A","Not significant"
94.103131120326,-1.14251823321144,0.216972811929029,-5.26572072811203,1.39640426960836e-07,5.10386490670527e-07,"ENSG00000007264","MATK","Downregulated"
13666.003659826,-4.40575064889116,0.315849462469665,-13.9488939270058,3.19522195315111e-44,1.92248354354931e-42,"ENSG00000007306","CEACAM7","Downregulated"
63.3936657475599,-1.99433457815864,0.222385571793282,-8.96791352998597,3.02184132994196e-19,3.33756775674457e-18,"ENSG00000007312","CD79B","Downregulated"
10.5003064878384,-1.85658490374611,0.280422439217261,-6.62067168707455,3.57570344548131e-11,1.95083113904385e-10,"ENSG00000007314","SCN4A","Downregulated"
318.426211243223,0.176501123792753,0.0809312699794893,2.1808767345117,0.0291925349615154,0.0452566690187655,"ENSG00000007341","ST7L","Not significant"
10.1561005061322,1.14248565606313,0.453330770595987,2.52020319415141,0.0117287106308762,0.0197453717823499,"ENSG00000007350","TKTL1","Upregulated"
27.2672324682226,1.19099963069268,0.355694069078927,3.34838203452979,0.000812848769538149,0.00169919511974952,"ENSG00000007372","PAX6","Upregulated"
1448.99649511494,0.957301706341364,0.130258024262207,7.34927242880894,1.99288638701951e-13,1.36059029470687e-12,"ENSG00000007376","RPUSD1","Not significant"
1653.23804785732,0.793385856171358,0.120321436130131,6.59388619093017,4.28460207319764e-11,2.31981546131854e-10,"ENSG00000007384","RHBDF1","Not significant"
1201.62801187247,0.79939783700575,0.0947884850752175,8.43349101287359,3.35503460431882e-17,3.19126708145091e-16,"ENSG00000007392","LUC7L","Not significant"
188.268338325431,-0.245258547184424,0.2406604400509,-1.01910620263369,0.308152549803349,0.369346917800585,"ENSG00000007402","CACNA2D2","Not significant"
197.791287181183,-0.316304080399078,0.207840713292013,-1.52185813543988,0.128044630950115,0.170644803152244,"ENSG00000007516","BAIAP3","Not significant"
1192.8762290698,0.195977889394508,0.119781039841226,1.63613448050112,0.101811445206577,0.139097567032347,"ENSG00000007520","TSR3","Not significant"
